OBJECTID *	Shape *	EU_CD	MS_CD	VISS_EU_CD	VISS_MS_CD	NAMN	TYP_NFS06	CATEGORY	WB	District	COMP_AUTH	Country	Version	URL_VISS	DATUM	ObjVer	PopNamn	GVatten	UTL_EU_CD	UTL_MS_CD	Shape_Length	Shape_Area	TYPOMR_KOD	TYPOMRNAMN
161	Polygon	SE8A8931A2-38F1-4082-AA82-979DFD2B6C97	WA97576217	SE575675-185101	SE575675-185101	Gotlands n kustvatten	11	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575675-185101	2006-12-31	2010	Gotlands n kustvatten_(57.95,18.9)	N	 	 	49825.30892	85451873.78	11	11 - Gotlands västra och norra kustvatten
171	Polygon	SE43F84E91-F4C2-4454-A59F-1C7CAAEF1D2E	WA12448377	SE580150-191251	SE580150-191251	Fårö n kustvatten	11	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580150-191251	2006-12-31	2010	Fårö n kustvatten_(58,19.27)	N	 	 	72142.45397	75134063.23	11	11 - Gotlands västra och norra kustvatten
100	Polygon	SE2E4CB201-38F5-48CB-BCF3-385FCAC6FDA1	WA48999644	SE572565-164000	SE572565-164000	Borholmsfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE572565-164000	2006-12-31	2010	Borholmsfjärden_(57.43,16.66)	N	 	 	8647.346288	1118481.476	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
101	Polygon	SEDC9EE019-F7F4-4A50-84BE-84AF7962502D	WA54645967	SE572650-164000	SE572650-164000	Granholmsfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE572650-164000	2006-12-31	2010	Granholmsfjärden_(57.44,16.64)	N	 	 	16770.77245	2275744.021	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
102	Polygon	SE4806A757-FEAA-429E-A0D9-A5B8B90EF681	WA88877979	SE572810-164500	SE572810-164500	Ärnöområdet sek namn	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE572810-164500	2006-12-31	2010	Ärnöområdet sek namn_(57.47,16.75)	N	 	 	82674.02142	21784838.36	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
113	Polygon	SE5057137B-F944-43D1-BE87-BFAA385885AD	WA40891666	SE573500-163500	SE573500-163500	Gåsfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE573500-163500	2006-12-31	2010	Gåsfjärden_(57.57,16.56)	N	 	 	85956.76503	21618893.37	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
114	Polygon	SEE19DEC9A-9C11-40CD-986D-925DC10C4403	WA32108464	SE573500-163900	SE573500-163900	Skälöfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE573500-163900	2006-12-31	2010	Skälöfjärden_(57.58,16.65)	N	 	 	39850.49889	7984683.128	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
115	Polygon	SE2876837C-655B-4A6F-9EBF-BC69D00E914B	WA18193703	SE573500-164660	SE573500-164660	Misterhults skärgårds inre kustvatten	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE573500-164660	2006-12-31	2010	Misterhults skärgårds inre kustvatten_(57.55,16.79)	N	 	 	233822.6234	109732579.9	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
120	Polygon	SEF31FA15D-C115-4D8C-958F-D6308F758B15	WA69360302	SE573860-164725	SE573860-164725	Stora Hökhallen	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE573860-164725	2006-12-31	2010	Stora Hökhallen_(57.64,16.79)	N	 	 	25392.403	26602682.54	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
121	Polygon	SE8A8ED9A9-8245-44B4-B4DE-DB4B195A92B1	WA54312370	SE573865-164160	SE573865-164160	Vistingsdjupet	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE573865-164160	2006-12-31	2010	Vistingsdjupet_(57.61,16.67)	N	 	 	66001.06472	24288123.36	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
122	Polygon	SE2E87322D-4687-4324-BBC4-B289F246F522	WA70386211	SE573885-163740	SE573885-163740	Grönvållsfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE573885-163740	2006-12-31	2010	Grönvållsfjärden_(57.65,16.63)	N	 	 	14301.21215	2193071.091	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
123	Polygon	SE56E87951-06A3-4EAC-9EF4-F8CFE686ED6A	WA27166226	SE573940-163560	SE573940-163560	Västrumsfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE573940-163560	2006-12-31	2010	Västrumsfjärden_(57.66,16.59)	N	 	 	9287.692913	1101881.305	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
124	Polygon	SEA33BCB99-140C-4E66-B00F-5A2D3DDBA069	WA28183503	SE573972-164250	SE573972-164250	Lökholmsdjupet	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE573972-164250	2006-12-31	2010	Lökholmsdjupet_(57.66,16.69)	N	 	 	32979.52377	7278535.054	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
126	Polygon	SECBD33FE3-C2DA-46EC-8940-4644DE324405	WA56447249	SE574083-164115	SE574083-164115	Uvöfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574083-164115	2006-12-31	2010	Uvöfjärden_(57.67,16.73)	N	 	 	26122.19532	4846600.875	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
127	Polygon	SE7C5062BC-C68D-4D68-A9FC-A052416C2A53	WA54641525	SE574100-164700	SE574100-164700	Björkskärsdjupet	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574100-164700	2006-12-31	2010	Björkskärsdjupet_(57.69,16.76)	N	 	 	24249.81043	11401684.38	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
129	Polygon	SED57FDEB0-7BDE-41E2-BA63-60DEB713BA82	WA61016906	SE574160-163610	SE574160-163610	Verkebäcksviken	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574160-163610	2006-12-31	2010	Verkebäcksviken_(57.7,16.59)	N	 	 	30734.25822	5246157.693	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
131	Polygon	SE6DBA02B2-A2F6-4F5C-9937-47A16F1F52B3	WA86437744	SE574205-164500	SE574205-164500	Idöfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574205-164500	2006-12-31	2010	Idöfjärden_(57.7,16.75)	N	 	 	17789.21693	5008841.762	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
134	Polygon	SE4AC1A747-7140-47EB-8B2D-BC2AF1ED47E7	WA39471387	SE574440-164160	SE574440-164160	Lusärnafjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574440-164160	2006-12-31	2010	Lusärnafjärden_(57.74,16.69)	N	 	 	23612.13933	6792122.769	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
136	Polygon	SEAF70D2EE-678E-40F8-B89B-E825D839394B	WA42523864	SE574500-164500	SE574500-164500	Asken	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574500-164500	2006-12-31	2010	Asken_(57.75,16.74)	N	 	 	54039.28946	26340864.76	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
138	Polygon	SE05F405C7-BB3B-41F8-8453-497756B92BDD	WA42112790	SE574560-163950	SE574560-163950	Skeppsbrofjärden sek namn	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574560-163950	2006-12-31	2010	Skeppsbrofjärden sek namn_(57.76,16.66)	N	 	 	7567.884022	1715528.345	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
141	Polygon	SEFF3E628C-1B6B-4724-8031-3C951DA6A85F	WA60668932	SE574750-164500	SE574750-164500	Torröfjärden sek namn	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574750-164500	2006-12-31	2010	Torröfjärden sek namn_(57.81,16.73)	N	 	 	50253.09539	16239937.18	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
142	Polygon	SE82054378-07B8-46FB-9B47-0E4CD07CA538	WA12344255	SE574820-163550	SE574820-163550	Yttre Gamlebyviken	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574820-163550	2006-12-31	2010	Yttre Gamlebyviken_(57.84,16.52)	N	 	 	41063.11083	17067544.29	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
145	Polygon	SE03CC75CC-1344-48F8-B8AE-B80C3F654FE5	WA75024003	SE575000-163620	SE575000-163620	Gudingen	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575000-163620	2006-12-31	2010	Gudingen_(57.85,16.6)	N	 	 	140256.7088	65025632	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
146	Polygon	SE397FC952-DD5F-4DE1-B8D6-C39FE27BF2CD	WA21482108	SE575060-164170	SE575060-164170	Smågöfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575060-164170	2006-12-31	2010	Smågöfjärden_(57.83,16.71)	N	 	 	71842.22881	16026187.26	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
147	Polygon	SE118B0F92-A370-45B3-B2CD-5FC2F0AB9628	WA53281023	SE575095-164630	SE575095-164630	Rågödjupet	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575095-164630	2006-12-31	2010	Rågödjupet_(57.85,16.75)	N	 	 	41899.62899	15475350.43	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
148	Polygon	SE88F70B3D-91E5-4FE3-BC5B-A679DA9F1E50	WA48529659	SE575150-162700	SE575150-162700	Inre Gamlebyviken	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575150-162700	2006-12-31	2010	Inre Gamlebyviken_(57.86,16.45)	N	 	 	30662.07797	9610022.712	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
152	Polygon	SEE227348A-838E-41F2-B797-ABCFE7EF298A	WA13582776	SE575335-165000	SE575335-165000	Kåröområdet	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575335-165000	2006-12-31	2010	Kåröområdet_(57.88,16.85)	N	 	 	119773.901	52024496.67	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
154	Polygon	SEC82E3242-B1B0-40A5-8C42-61AF3D1BFFC8	WA83971840	SE575370-164220	SE575370-164220	Vivassen	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575370-164220	2006-12-31	2010	Vivassen_(57.9,16.7)	N	 	 	5388.936656	1216470.114	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
155	Polygon	SE0D92A09A-D690-42DB-8022-5ED8D05309B4	WA65330299	SE575430-163640	SE575430-163640	Bergholmsfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575430-163640	2006-12-31	2010	Bergholmsfjärden_(57.91,16.59)	N	 	 	15833.92774	4973777.375	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
160	Polygon	SEFDEBF727-6A5F-45E2-A808-12955DD6EE10	WA74640963	SE575670-163500	SE575670-163500	Syrsan	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575670-163500	2006-12-31	2010	Syrsan_(57.96,16.54)	N	 	 	50108.54171	19099143.94	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
165	Polygon	SE120E3E3C-99F1-48E5-B5B7-8AAFA9749E5F	WA11048840	SE575782-165143	SE575782-165143	Erskärområdet sek namn	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575782-165143	2006-12-31	2010	Erskärområdet sek namn_(57.95,16.86)	N	 	 	59231.31713	25684908.71	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
166	Polygon	SEF6EE3D3E-8D68-48DB-9141-FB9D8D7E23C6	WA15347119	SE575880-164000	SE575880-164000	Gisslöfjärden sek namn	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575880-164000	2006-12-31	2010	Gisslöfjärden sek namn_(57.98,16.66)	N	 	 	15467.8929	2337827.328	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
168	Polygon	SE61454886-80C2-403C-9EC5-7E35AC983843	WA43792895	SE580000-164060	SE580000-164060	Kaggebofjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580000-164060	2006-12-31	2010	Kaggebofjärden_(58,16.67)	N	 	 	19041.61118	5626835.376	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
169	Polygon	SE2B62E698-ADEC-404C-A01E-E40E0B7DA672	WA94070764	SE580000-164500	SE580000-164500	Lindödjupet	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580000-164500	2006-12-31	2010	Lindödjupet_(57.99,16.73)	N	 	 	89741.9902	15931628.55	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
172	Polygon	SE2235800F-7757-47EA-AE7C-A41AC7753C88	WA15844442	SE580205-165162	SE580205-165162	Kvädöfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580205-165162	2006-12-31	2010	Kvädöfjärden_(58.04,16.84)	N	 	 	93106.92724	64698930.58	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
177	Polygon	SE945AC6A4-1FF9-4488-A5DF-3910E764A143	WA67855723	SE580375-164500	SE580375-164500	Licknevarpefjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580375-164500	2006-12-31	2010	Licknevarpefjärden_(58.06,16.75)	N	 	 	17274.58763	3467910.596	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
184	Polygon	SE64634455-3CE5-4F10-A547-EBD902983304	WA32259440	SE580585-164720	SE580585-164720	Yttre Valdemarsviken	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580585-164720	2006-12-31	2010	Yttre Valdemarsviken_(58.08,16.79)	N	 	 	77005.71372	21578604.21	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
188	Polygon	SE63F8DFFA-1E91-45C2-9A71-3CF5BECC02C2	WA39688881	SE580735-165296	SE580735-165296	Halsöfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580735-165296	2006-12-31	2010	Halsöfjärden_(58.11,16.87)	N	 	 	81772.7079	34397300.23	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
191	Polygon	SE3B80A4A9-1AC8-45F4-AA99-3512F2856BF9	WA13951814	SE580890-165500	SE580890-165500	Flisdjupet	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580890-165500	2006-12-31	2010	Flisdjupet_(58.15,16.9)	N	 	 	67446.20706	35439323.6	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
196	Polygon	SE40A69E58-20FF-4823-B5CB-47F62289B7E2	WA67802924	SE581240-165220	SE581240-165220	Hesselöfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581240-165220	2006-12-31	2010	Hesselöfjärden_(58.21,16.87)	N	 	 	111450.794	38866843.6	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
199	Polygon	SEA6ADC4F5-4C84-40A3-8260-1AAC5345CDBA	WA49756946	SE581280-170070	SE581280-170070	Ytteröområdet	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581280-170070	2006-12-31	2010	Ytteröområdet_(58.21,16.99)	N	 	 	101856.2918	52576598.56	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
204	Polygon	SE68F2F7B8-64C8-4BD9-8056-C8A6F48BB705	WA91828245	SE581520-165000	SE581520-165000	Orren	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581520-165000	2006-12-31	2010	Orren_(58.25,16.79)	N	 	 	124648.5306	30216282.87	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
207	Polygon	SE5FA07AAA-637A-4B0E-9C1E-BF2250A8AF19	WA39260671	SE581660-165710	SE581660-165710	Håsköfjärden sek namn	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581660-165710	2006-12-31	2010	Håsköfjärden sek namn_(58.25,16.95)	N	 	 	57666.72237	18086962.7	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
210	Polygon	SE07AD2A09-51A2-40D7-9D79-988098D05FB2	WA37949177	SE581740-170260	SE581740-170260	Turmulefjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581740-170260	2006-12-31	2010	Turmulefjärden_(58.28,17.02)	N	 	 	41477.02294	19850340.75	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
212	Polygon	SECB8F9108-074B-4645-AFE3-A02CD99440F4	WA89380856	SE581800-170000	SE581800-170000	Kullskärsdjupet	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581800-170000	2006-12-31	2010	Kullskärsdjupet_(58.3,16.98)	N	 	 	32052.52642	13070194.38	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
213	Polygon	SE422815E0-AE0F-42E0-914A-0C4514345E29	WA28693515	SE581815-164320	SE581815-164320	Sandfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581815-164320	2006-12-31	2010	Sandfjärden_(58.3,16.72)	N	 	 	14545.50497	4622423.648	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
214	Polygon	SE6B38AD38-57F2-4BBD-B3AC-FC8CD254EC62	WA90916099	SE581820-165500	SE581820-165500	Finnfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581820-165500	2006-12-31	2010	Finnfjärden_(58.31,16.9)	N	 	 	56601.71803	21741082.25	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
217	Polygon	SE7C668CB1-CA70-4BF9-AEF3-782AF0916234	WA12768046	SE581960-164890	SE581960-164890	Korsfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581960-164890	2006-12-31	2010	Korsfjärden_(58.32,16.81)	N	 	 	29813.59433	5228525.1	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
218	Polygon	SE68A62ADE-C375-420A-A4EF-9A5584F4A278	WA82362241	SE581975-164500	SE581975-164500	Lindensfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581975-164500	2006-12-31	2010	Lindensfjärden_(58.32,16.73)	N	 	 	32722.3793	8138998.988	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
223	Polygon	SE93F0B62A-6255-4D87-A41C-7333AD5F0DE7	WA17489705	SE582050-165820	SE582050-165820	Kärrfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582050-165820	2006-12-31	2010	Kärrfjärden_(58.37,16.95)	N	 	 	156628.714	62554337.42	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
224	Polygon	SEFBC7943E-1C33-4ED1-9943-1C13DEAC2CC6	WA35608091	SE582055-165230	SE582055-165230	Hålfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582055-165230	2006-12-31	2010	Hålfjärden_(58.36,16.86)	N	 	 	38517.70266	10463124.12	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
225	Polygon	SE8226CA92-CA83-4331-94CF-4C7AF4DDAEAA	WA13379657	SE582070-164820	SE582070-164820	Lagnöströmmen	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582070-164820	2006-12-31	2010	Lagnöströmmen_(58.34,16.8)	N	 	 	21821.06418	4175059.634	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
235	Polygon	SE34CD467A-7A87-4135-BE02-E1697ADD498A	WA36983398	SE582460-164500	SE582460-164500	Trännöfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582460-164500	2006-12-31	2010	Trännöfjärden_(58.42,16.7)	N	 	 	92017.40942	30748623.86	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
237	Polygon	SEA4D209FA-1529-433B-981C-4CF8ABC76BE3	WA32785474	SE582590-165000	SE582590-165000	Rimmöfjärden sek namn	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582590-165000	2006-12-31	2010	Rimmöfjärden sek namn_(58.42,16.8)	N	 	 	62788.06416	18522335.89	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
238	Polygon	SE0A5F32EA-5EC2-43A5-A8AB-C5D596582BB8	WA23409196	SE582600-163810	SE582600-163810	Merumsfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582600-163810	2006-12-31	2010	Merumsfjärden_(58.43,16.63)	N	 	 	21369.87734	6495792.805	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
239	Polygon	SE6C51298E-5C03-4C23-85E2-79161D5FA4CA	WA80810811	SE582600-165680	SE582600-165680	Aspöfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582600-165680	2006-12-31	2010	Aspöfjärden_(58.43,16.93)	N	 	 	64570.69246	23889893.62	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
241	Polygon	SEBF5779A6-B402-4202-8C07-B93C30E82F54	WA12117547	SE582630-165210	SE582630-165210	Lönshuvudfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582630-165210	2006-12-31	2010	Lönshuvudfjärden_(58.45,16.88)	N	 	 	33980.49886	15901502.23	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
245	Polygon	SECBE16830-34AB-4D0D-BF65-1167D4A1E8FE	WA41781149	SE582820-165920	SE582820-165920	Arköfjärden sek namn	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582820-165920	2006-12-31	2010	Arköfjärden sek namn_(58.46,16.94)	N	 	 	27199.05451	13255906.16	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra
247	Polygon	SE16B5A4BE-BB08-4E2F-A8EE-7948B3F45E34	WA46721885	SE583000-165600	SE583000-165600	Arkösund	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE583000-165600	2006-12-31	2010	Arkösund_(58.5,16.92)	N	 	 	28030.99537	5641910.868	12n	12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra
251	Polygon	SE123F3D9C-E43D-4827-9E4B-96F281BD35B6	WA81244389	SE583370-165290	SE583370-165290	Bosöfjärden sek namn	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE583370-165290	2006-12-31	2010	Bosöfjärden sek namn_(58.54,16.91)	N	 	 	104871.3222	41984113.2	12n	12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra
259	Polygon	SEFA3036BC-8289-47D3-B83C-D4334F4B47BC	WA36055104	SE583730-164501	SE583730-164501	Yttre Bråviken	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE583730-164501	2006-12-31	2010	Yttre Bråviken_(58.61,16.76)	N	 	 	78662.52733	46631192.61	12n	12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra
260	Polygon	SEA7A9A5D0-867F-454E-A61C-9B7FEF398A9E	WA61849045	SE583755-163200	SE583755-163200	Ållonöfjärden	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE583755-163200	2006-12-31	2010	Ållonöfjärden_(58.62,16.53)	N	 	 	12224.21645	3654405.847	12n	12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra
261	Polygon	SE294D759A-6491-48F4-B063-B1C8BD3C86B5	WA88955283	SE583825-163500	SE583825-163500	Mellersta Bråviken	12	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE583825-163500	2006-12-31	2010	Mellersta Bråviken_(58.64,16.48)	N	 	 	25882.35276	16191384	12n	12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra
